Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
45027.03,20180506_0839_53,66.70,515.66,582.36,0.0112,0.0064,0.0044,20180427_0819_17,20180506_0839_53,4,66.70,84.82,97.88,511.94,513.52,515.66,582.36,598.34,609.82
45083.31,20180506_0839_53,66.70,515.57,582.27,0.0105,0.0112,0.0112,20180427_0819_17,20180506_0839_53,4,66.70,84.82,97.88,511.94,513.50,515.57,582.27,598.32,609.82
45139.66,20180506_0839_53,66.69,515.57,582.26,0.0247,0.0106,0.0122,20180427_0819_17,20180506_0839_53,4,66.69,84.82,97.88,511.98,513.52,515.57,582.26,598.33,609.86
45196.08,20180506_0839_53,66.69,515.57,582.26,0.0232,0.0099,0.0114,20180427_0819_18,20180506_0839_53,4,66.69,84.50,97.47,511.98,513.52,515.57,582.26,598.02,609.45
45252.58,20180506_0839_53,66.68,515.57,582.25,0.0367,0.0097,0.0128,20180427_0819_18,20180506_0839_53,4,66.68,84.50,97.47,511.98,513.52,515.57,582.25,598.02,609.45
45309.15,20180506_0839_53,66.68,515.57,582.25,0.0352,0.0095,0.0125,20180427_0819_18,20180506_0839_53,4,66.68,84.50,97.47,512.08,513.55,515.57,582.25,598.05,609.55
45365.79,20180506_0839_53,66.68,515.57,582.25,0.0337,0.0093,0.0121,20180427_0819_18,20180506_0839_53,4,66.68,84.43,97.47,512.08,513.55,515.57,582.25,597.97,609.55
45422.50,20180506_0839_53,66.67,515.57,582.24,0.0473,0.0090,0.0134,20180427_0819_18,20180506_0839_53,4,66.67,84.40,97.38,512.08,513.55,515.57,582.24,597.95,609.46
45479.28,20180506_0839_53,66.67,515.57,582.24,0.0443,0.0087,0.0128,20180427_0819_18,20180506_0839_53,4,66.67,84.40,97.38,512.17,513.57,515.57,582.24,597.97,609.55
45536.13,20180506_0839_54,66.67,515.63,582.30,0.0413,0.0032,0.0019,20180427_0819_18,20180506_0839_54,4,66.67,84.39,97.37,512.17,513.59,515.63,582.30,597.97,609.54
