Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
2025141.00,20180516_1904_10,368.95,481.51,850.46,0.0480,0.0079,0.0163,20180516_1900_57,20180516_1904_10,3,368.55,368.69,368.95,481.38,481.44,481.51,849.96,850.13,850.46
2027673.00,20180516_1904_10,368.95,481.47,850.42,0.0436,0.0155,0.0102,20180516_1900_57,20180516_1904_10,3,368.55,368.69,368.95,481.38,481.42,481.47,849.95,850.11,850.42
2030207.00,20180516_1904_10,369.06,481.47,850.53,0.0698,0.0142,0.0222,20180516_1900_57,20180516_1904_10,3,368.58,368.77,369.06,481.40,481.43,481.47,849.99,850.20,850.53
2032745.00,20180516_1904_10,369.06,481.47,850.53,0.0644,0.0131,0.0205,20180516_1900_57,20180516_1904_10,3,368.67,368.82,369.06,481.40,481.43,481.47,850.07,850.25,850.53
2035286.00,20180516_1904_10,369.06,481.48,850.54,0.0598,0.0101,0.0202,20180516_1900_57,20180516_1904_10,3,368.67,368.82,369.06,481.39,481.43,481.48,850.06,850.25,850.54
2037830.00,20180516_1904_10,369.17,481.48,850.65,0.0856,0.0094,0.0318,20180516_1900_57,20180516_1904_10,3,368.73,368.92,369.17,481.39,481.42,481.48,850.13,850.34,850.65
2040377.00,20180516_1904_10,369.17,481.48,850.65,0.0803,0.0088,0.0298,20180516_1900_57,20180516_1904_10,3,368.85,368.98,369.17,481.39,481.42,481.48,850.24,850.41,850.65
2042928.00,20180516_1904_10,369.17,481.46,850.63,0.0755,0.0125,0.0257,20180516_1900_57,20180516_1904_10,3,368.85,368.98,369.17,481.38,481.41,481.46,850.23,850.40,850.63
2045481.00,20180516_1904_10,369.17,481.46,850.63,0.0713,0.0118,0.0243,20180516_1900_57,20180516_1904_10,3,368.93,369.04,369.17,481.38,481.41,481.46,850.33,850.46,850.63
2048038.00,20180516_1904_10,369.19,481.46,850.65,0.0730,0.0112,0.0254,20180516_1900_57,20180516_1904_10,3,369.03,369.10,369.19,481.38,481.41,481.46,850.41,850.51,850.65
2050598.00,20180516_1904_10,369.19,481.46,850.65,0.0693,0.0106,0.0241,20180516_1900_58,20180516_1904_10,3,369.03,369.10,369.19,481.39,481.42,481.46,850.42,850.51,850.65
2053162.00,20180516_1904_10,369.25,481.52,850.77,0.0793,0.0036,0.0365,20180516_1900_58,20180516_1904_10,3,369.07,369.14,369.25,481.39,481.45,481.52,850.49,850.59,850.77
2055728.00,20180516_1904_10,369.25,481.52,850.77,0.0723,0.0037,0.0335,20180516_1900_58,20180516_1904_10,3,369.10,369.17,369.25,481.39,481.45,481.52,850.49,850.62,850.77
2058298.00,20180516_1904_10,369.25,481.52,850.77,0.0653,0.0038,0.0305,20180516_1900_58,20180516_1904_10,3,369.10,369.17,369.25,481.42,481.46,481.52,850.52,850.63,850.77
2060871.00,20180516_1904_11,369.25,481.52,850.77,0.0584,0.0039,0.0276,20180516_1900_58,20180516_1904_11,3,369.15,369.18,369.25,481.40,481.45,481.52,850.55,850.63,850.77
2063447.00,20180516_1904_11,369.25,481.52,850.77,0.0515,0.0040,0.0246,20180516_1900_58,20180516_1904_11,3,369.14,369.18,369.25,481.40,481.45,481.52,850.54,850.63,850.77
2066026.00,20180516_1904_11,369.25,481.52,850.77,0.0445,0.0046,0.0219,20180516_1900_58,20180516_1904_11,3,369.14,369.18,369.25,481.40,481.45,481.52,850.54,850.63,850.77
2068608.00,20180516_1904_11,369.25,481.51,850.76,0.0383,0.0030,0.0183,20180516_1900_58,20180516_1904_11,3,369.14,369.19,369.25,481.43,481.47,481.51,850.60,850.66,850.76
2071194.00,20180516_1904_11,369.24,481.51,850.75,0.0294,0.0036,0.0148,20180516_1900_58,20180516_1904_11,3,369.17,369.21,369.24,481.43,481.47,481.51,850.60,850.68,850.75
2073783.00,20180516_1904_11,369.24,481.51,850.75,0.0233,0.0036,0.0122,20180516_1900_58,20180516_1904_11,3,369.17,369.21,369.24,481.36,481.45,481.51,850.53,850.66,850.75
2076375.00,20180516_1904_11,369.24,481.55,850.79,0.0194,0.0119,0.0152,20180516_1900_58,20180516_1904_11,3,369.11,369.19,369.24,481.36,481.46,481.55,850.47,850.64,850.79
2078971.00,20180516_1904_11,369.27,481.55,850.82,0.0236,0.0115,0.0168,20180516_1900_58,20180516_1904_11,3,369.11,369.19,369.27,481.36,481.46,481.55,850.47,850.65,850.82
2081570.00,20180516_1904_11,369.27,481.55,850.82,0.0192,0.0107,0.0144,20180516_1900_58,20180516_1904_11,3,369.11,369.19,369.27,481.44,481.48,481.55,850.55,850.67,850.82
2084172.00,20180516_1904_11,369.27,481.51,850.78,0.0164,0.0016,0.0080,20180516_1900_58,20180516_1904_11,3,369.17,369.21,369.27,481.44,481.49,481.53,850.61,850.70,850.78
2086777.00,20180516_1904_11,369.24,481.51,850.75,0.0054,0.0011,0.0030,20180516_1900_59,20180516_1904_11,3,369.17,369.21,369.24,481.44,481.49,481.53,850.61,850.70,850.75
2089385.00,20180516_1904_11,369.24,481.51,850.75,0.0030,0.0008,0.0018,20180516_1900_59,20180516_1904_11,3,369.17,369.21,369.24,481.43,481.49,481.53,850.60,850.70,850.75
2091997.00,20180516_1904_11,369.24,481.55,850.79,0.0020,0.0088,0.0059,20180516_1900_59,20180516_1904_11,3,369.14,369.20,369.24,481.43,481.49,481.55,850.57,850.69,850.79
2094612.00,20180516_1904_12,369.27,481.55,850.82,0.0092,0.0081,0.0086,20180516_1900_59,20180516_1904_12,3,369.14,369.20,369.27,481.43,481.49,481.55,850.57,850.69,850.82
2097230.00,20180516_1904_12,369.27,481.55,850.82,0.0079,0.0072,0.0075,20180516_1900_59,20180516_1904_12,3,369.14,369.20,369.27,481.43,481.49,481.55,850.57,850.69,850.82
2099852.00,20180516_1904_12,369.27,481.49,850.76,0.0065,0.0062,0.0007,20180516_1900_59,20180516_1904_12,3,369.14,369.20,369.27,481.43,481.45,481.49,850.57,850.65,850.76
2102477.00,20180516_1904_12,369.22,481.49,850.71,0.0081,0.0065,0.0072,20180516_1900_59,20180516_1904_12,3,369.14,369.17,369.22,481.43,481.45,481.49,850.57,850.62,850.71
2105105.00,20180516_1904_12,369.22,481.49,850.71,0.0085,0.0069,0.0076,20180516_1900_59,20180516_1904_12,3,369.14,369.17,369.22,481.42,481.45,481.49,850.56,850.62,850.71
2107736.00,20180516_1904_12,369.22,481.54,850.76,0.0081,0.0038,0.0013,20180516_1900_59,20180516_1904_12,3,369.12,369.17,369.22,481.42,481.48,481.54,850.54,850.64,850.76
2110371.00,20180516_1904_12,369.26,481.54,850.80,0.0031,0.0036,0.0034,20180516_1900_59,20180516_1904_12,3,369.12,369.19,369.26,481.42,481.48,481.54,850.54,850.66,850.80
2113009.00,20180516_1904_12,369.26,481.54,850.80,0.0030,0.0034,0.0032,20180516_1900_59,20180516_1904_12,3,369.12,369.19,369.26,481.46,481.49,481.54,850.58,850.68,850.80
2115650.00,20180516_1904_12,369.26,481.56,850.82,0.0029,0.0074,0.0054,20180516_1900_59,20180516_1904_12,3,369.15,369.20,369.26,481.46,481.50,481.56,850.61,850.69,850.82
2118295.00,20180516_1904_12,369.27,481.56,850.83,0.0054,0.0070,0.0063,20180516_1900_59,20180516_1904_12,3,369.15,369.20,369.27,481.45,481.49,481.56,850.61,850.69,850.83
2120942.00,20180516_1904_12,369.27,481.57,850.84,0.0051,0.0086,0.0071,20180516_1901_00,20180516_1904_12,3,369.15,369.19,369.27,481.45,481.50,481.57,850.61,850.69,850.84
2123594.00,20180516_1904_12,369.27,481.57,850.84,0.0049,0.0080,0.0066,20180516_1901_00,20180516_1904_12,3,369.14,369.19,369.27,481.47,481.52,481.57,850.61,850.71,850.84
2126248.00,20180516_1904_12,369.27,481.57,850.84,0.0045,0.0074,0.0061,20180516_1901_00,20180516_1904_12,3,369.14,369.21,369.27,481.47,481.52,481.57,850.61,850.73,850.84
2128906.00,20180516_1904_13,369.27,481.57,850.84,0.0041,0.0067,0.0056,20180516_1901_00,20180516_1904_13,3,369.14,369.21,369.27,481.43,481.51,481.57,850.57,850.72,850.84
2131567.00,20180516_1904_13,369.27,481.57,850.84,0.0037,0.0065,0.0053,20180516_1901_00,20180516_1904_13,3,369.14,369.21,369.27,481.43,481.51,481.57,850.57,850.72,850.84
2134232.00,20180516_1904_13,369.27,481.57,850.84,0.0037,0.0063,0.0052,20180516_1901_00,20180516_1904_13,3,369.09,369.19,369.27,481.43,481.52,481.57,850.52,850.71,850.84
2136899.00,20180516_1904_13,369.27,481.55,850.82,0.0037,0.0020,0.0027,20180516_1901_00,20180516_1904_13,3,369.09,369.19,369.27,481.43,481.51,481.55,850.52,850.70,850.82
2139570.00,20180516_1904_13,369.27,481.55,850.82,0.0037,0.0016,0.0025,20180516_1901_00,20180516_1904_13,3,369.12,369.20,369.27,481.51,481.54,481.55,850.63,850.73,850.82
2142245.00,20180516_1904_13,369.24,481.55,850.79,0.0049,0.0011,0.0015,20180516_1901_00,20180516_1904_13,3,369.12,369.19,369.24,481.51,481.54,481.55,850.63,850.72,850.79
2144923.00,20180516_1904_13,369.24,481.55,850.79,0.0049,0.0007,0.0017,20180516_1901_00,20180516_1904_13,3,369.12,369.18,369.24,481.54,481.55,481.55,850.66,850.73,850.79
2147604.00,20180516_1904_13,369.24,481.48,850.72,0.0049,0.0138,0.0099,20180516_1901_00,20180516_1904_13,3,369.12,369.18,369.24,481.48,481.52,481.55,850.66,850.70,850.73
2150288.00,20180516_1904_13,369.18,481.48,850.66,0.0207,0.0131,0.0164,20180516_1901_00,20180516_1904_13,3,369.12,369.16,369.18,481.48,481.55,481.64,850.66,850.71,850.82
2152976.00,20180516_1904_13,369.18,481.48,850.66,0.0195,0.0124,0.0155,20180516_1901_00,20180516_1904_13,3,369.12,369.17,369.21,481.48,481.56,481.64,850.66,850.73,850.85
2155667.00,20180516_1904_13,369.18,481.62,850.80,0.0183,0.0168,0.0016,20180516_1901_00,20180516_1904_13,3,369.11,369.17,369.21,481.57,481.61,481.64,850.68,850.78,850.85
2158362.00,20180516_1904_13,369.27,481.62,850.89,0.0066,0.0155,0.0116,20180516_1901_01,20180516_1904_13,3,369.11,369.20,369.27,481.57,481.60,481.62,850.68,850.80,850.89
2161060.00,20180516_1904_13,369.27,481.62,850.89,0.0060,0.0141,0.0106,20180516_1901_01,20180516_1904_13,3,369.11,369.18,369.27,481.61,481.65,481.72,850.77,850.83,850.89
2163761.00,20180516_1904_13,369.27,481.62,850.89,0.0053,0.0133,0.0098,20180516_1901_01,20180516_1904_13,3,369.16,369.20,369.27,481.61,481.65,481.72,850.77,850.85,850.90
2166466.00,20180516_1904_13,369.27,481.59,850.86,0.0051,0.0062,0.0058,20180516_1901_01,20180516_1904_13,3,369.16,369.20,369.27,481.59,481.64,481.72,850.77,850.84,850.90
2169174.00,20180516_1904_14,369.25,481.59,850.84,0.0004,0.0057,0.0031,20180516_1901_01,20180516_1904_14,3,369.17,369.20,369.25,481.59,481.66,481.74,850.83,850.86,850.92
2171886.00,20180516_1904_14,369.25,481.59,850.84,0.0003,0.0054,0.0029,20180516_1901_01,20180516_1904_14,3,369.17,369.20,369.25,481.59,481.66,481.74,850.83,850.86,850.91
2174600.00,20180516_1904_14,369.25,481.67,850.92,0.0000,0.0217,0.0123,20180516_1901_01,20180516_1904_14,3,369.17,369.20,369.25,481.67,481.73,481.77,850.91,850.92,850.94
2177319.00,20180516_1904_14,369.37,481.67,851.04,0.0328,0.0207,0.0259,20180516_1901_01,20180516_1904_14,3,369.17,369.27,369.37,481.67,481.75,481.81,850.98,851.02,851.04
2180040.00,20180516_1904_14,369.37,481.67,851.04,0.0314,0.0196,0.0247,20180516_1901_01,20180516_1904_14,3,369.25,369.30,369.37,481.67,481.75,481.81,851.04,851.05,851.06
2182765.00,20180516_1904_14,369.37,481.69,851.06,0.0300,0.0227,0.0259,20180516_1901_01,20180516_1904_14,3,369.25,369.30,369.37,481.69,481.73,481.81,850.96,851.03,851.06
2185494.00,20180516_1904_14,369.51,481.69,851.20,0.0666,0.0215,0.0411,20180516_1901_01,20180516_1904_14,3,369.25,369.34,369.51,481.69,481.71,481.76,850.96,851.06,851.20
2188226.00,20180516_1904_14,369.51,481.69,851.20,0.0633,0.0202,0.0390,20180516_1901_01,20180516_1904_14,3,369.20,369.32,369.51,481.69,481.71,481.76,850.89,851.03,851.20
2190961.00,20180516_1904_14,369.51,481.70,851.21,0.0601,0.0211,0.0380,20180516_1901_01,20180516_1904_14,3,369.20,369.32,369.51,481.69,481.72,481.76,850.89,851.04,851.21
2193700.00,20180516_1904_14,369.66,481.70,851.36,0.0974,0.0195,0.0533,20180516_1901_01,20180516_1904_14,3,369.20,369.37,369.66,481.70,481.74,481.79,850.93,851.11,851.36
2196442.00,20180516_1904_14,369.66,481.70,851.36,0.0921,0.0180,0.0502,20180516_1901_02,20180516_1904_14,3,369.33,369.46,369.66,481.70,481.74,481.79,851.06,851.20,851.36
2199187.00,20180516_1904_14,369.66,481.65,851.31,0.0864,0.0060,0.0409,20180516_1901_02,20180516_1904_14,3,369.33,369.46,369.66,481.65,481.72,481.79,851.06,851.18,851.31
2201936.00,20180516_1904_14,369.75,481.65,851.40,0.1051,0.0050,0.0485,20180516_1901_02,20180516_1904_14,3,369.33,369.49,369.75,481.65,481.76,481.86,851.10,851.25,851.40
2204689.00,20180516_1904_14,369.75,481.65,851.40,0.0982,0.0032,0.0445,20180516_1901_02,20180516_1904_14,3,369.39,369.55,369.75,481.65,481.76,481.86,851.25,851.31,851.40
2207445.00,20180516_1904_15,369.75,481.78,851.53,0.0905,0.0284,0.0554,20180516_1901_02,20180516_1904_15,3,369.51,369.63,369.75,481.77,481.80,481.86,851.28,851.44,851.53
2210204.00,20180516_1904_15,369.90,481.78,851.68,0.1233,0.0253,0.0679,20180516_1901_02,20180516_1904_15,3,369.51,369.68,369.90,481.77,481.80,481.86,851.28,851.49,851.68
2212967.00,20180516_1904_15,369.90,481.78,851.68,0.1135,0.0237,0.0627,20180516_1901_02,20180516_1904_15,3,369.64,369.74,369.90,481.77,481.80,481.85,851.44,851.54,851.68
2215733.00,20180516_1904_15,369.90,481.69,851.59,0.1050,0.0033,0.0475,20180516_1901_02,20180516_1904_15,3,369.67,369.77,369.90,481.69,481.77,481.85,851.44,851.54,851.59
2218503.00,20180516_1904_15,369.83,481.69,851.52,0.0776,0.0026,0.0352,20180516_1901_02,20180516_1904_15,3,369.67,369.75,369.83,481.69,481.77,481.85,851.45,851.52,851.59
2221276.00,20180516_1904_15,369.83,481.69,851.52,0.0700,0.0019,0.0315,20180516_1901_02,20180516_1904_15,3,369.77,369.80,369.83,481.69,481.78,481.88,851.52,851.58,851.67
2224052.00,20180516_1904_15,369.83,481.77,851.60,0.0625,0.0174,0.0370,20180516_1901_02,20180516_1904_15,3,369.77,369.80,369.83,481.77,481.81,481.88,851.55,851.61,851.67
2226832.00,20180516_1904_15,369.87,481.77,851.64,0.0654,0.0156,0.0372,20180516_1901_02,20180516_1904_15,3,369.77,369.81,369.87,481.76,481.80,481.88,851.53,851.61,851.67
2229616.00,20180516_1904_15,369.87,481.77,851.64,0.0570,0.0137,0.0325,20180516_1901_02,20180516_1904_15,3,369.74,369.80,369.87,481.76,481.80,481.87,851.50,851.60,851.66
2232403.00,20180516_1904_15,369.87,481.72,851.59,0.0487,0.0023,0.0224,20180516_1901_02,20180516_1904_15,3,369.74,369.80,369.87,481.72,481.78,481.87,851.50,851.58,851.65
2235193.00,20180516_1904_15,369.82,481.72,851.54,0.0284,0.0018,0.0133,20180516_1901_03,20180516_1904_15,3,369.74,369.78,369.82,481.72,481.82,481.88,851.54,851.60,851.65
2237987.00,20180516_1904_15,369.82,481.72,851.54,0.0223,0.0012,0.0104,20180516_1901_03,20180516_1904_15,3,369.74,369.78,369.82,481.72,481.82,481.88,851.54,851.60,851.63
2240785.00,20180516_1904_15,369.82,481.72,851.54,0.0162,0.0009,0.0076,20180516_1901_03,20180516_1904_15,3,369.76,369.80,369.82,481.72,481.82,481.88,851.54,851.62,851.70
2243586.00,20180516_1904_16,369.81,481.72,851.53,0.0093,0.0006,0.0044,20180516_1901_03,20180516_1904_16,3,369.76,369.80,369.82,481.72,481.82,481.90,851.53,851.62,851.72
2246390.00,20180516_1904_16,369.81,481.72,851.53,0.0053,0.0003,0.0025,20180516_1901_03,20180516_1904_16,3,369.76,369.80,369.83,481.72,481.83,481.90,851.53,851.63,851.73
2249198.00,20180516_1904_16,369.81,481.82,851.63,0.0012,0.0209,0.0123,20180516_1901_03,20180516_1904_16,3,369.77,369.80,369.83,481.82,481.86,481.90,851.63,851.67,851.73
2252010.00,20180516_1904_16,369.86,481.82,851.68,0.0127,0.0196,0.0166,20180516_1901_03,20180516_1904_16,3,369.77,369.82,369.86,481.82,481.88,481.96,851.64,851.70,851.79
2254825.00,20180516_1904_16,369.86,481.82,851.68,0.0100,0.0184,0.0147,20180516_1901_03,20180516_1904_16,3,369.77,369.82,369.86,481.82,481.90,481.96,851.68,851.72,851.79
2257643.00,20180516_1904_16,369.86,481.80,851.66,0.0073,0.0125,0.0102,20180516_1901_03,20180516_1904_16,3,369.78,369.83,369.86,481.80,481.90,481.96,851.66,851.72,851.80
2260465.00,20180516_1904_16,369.82,481.80,851.62,0.0050,0.0109,0.0040,20180516_1901_03,20180516_1904_16,3,369.78,369.81,369.84,481.80,481.90,481.96,851.62,851.71,851.80
2263291.00,20180516_1904_16,369.82,481.80,851.62,0.0059,0.0093,0.0027,20180516_1901_03,20180516_1904_16,3,369.78,369.81,369.84,481.80,481.92,481.99,851.62,851.73,851.83
2266120.00,20180516_1904_16,369.82,481.83,851.65,0.0069,0.0154,0.0057,20180516_1901_03,20180516_1904_16,3,369.78,369.81,369.82,481.83,481.93,481.99,851.65,851.74,851.81
2268953.00,20180516_1904_16,369.82,481.83,851.65,0.0058,0.0148,0.0059,20180516_1901_03,20180516_1904_16,3,369.79,369.81,369.82,481.83,481.93,481.99,851.65,851.74,851.81
2271789.00,20180516_1904_16,369.82,481.83,851.65,0.0047,0.0143,0.0060,20180516_1901_03,20180516_1904_16,3,369.79,369.81,369.82,481.83,481.94,482.02,851.65,851.75,851.84
2274629.00,20180516_1904_16,369.82,481.95,851.77,0.0036,0.0378,0.0198,20180516_1901_04,20180516_1904_16,3,369.79,369.81,369.83,481.95,482.00,482.03,851.77,851.81,851.85
2277472.00,20180516_1904_16,369.97,481.95,851.92,0.0370,0.0351,0.0359,20180516_1901_04,20180516_1904_16,3,369.83,369.88,369.97,481.95,482.00,482.03,851.85,851.88,851.92
2280319.00,20180516_1904_16,369.97,481.95,851.92,0.0351,0.0324,0.0336,20180516_1901_04,20180516_1904_16,3,369.83,369.88,369.97,481.95,482.00,482.03,851.84,851.87,851.92
2283169.00,20180516_1904_17,369.97,481.94,851.91,0.0333,0.0284,0.0305,20180516_1901_04,20180516_1904_17,3,369.83,369.89,369.97,481.94,481.99,482.03,851.84,851.88,851.91
2286023.00,20180516_1904_17,370.20,481.94,852.14,0.0940,0.0267,0.0559,20180516_1901_04,20180516_1904_17,3,369.84,369.97,370.20,481.94,481.99,482.03,851.85,851.96,852.14
2288881.00,20180516_1904_17,370.20,481.94,852.14,0.0895,0.0249,0.0530,20180516_1901_04,20180516_1904_17,3,369.84,369.97,370.20,481.94,482.00,482.06,851.85,851.97,852.14
2291742.00,20180516_1904_17,370.20,482.00,852.20,0.0851,0.0351,0.0568,20180516_1901_04,20180516_1904_17,3,369.84,370.07,370.20,482.00,482.04,482.06,851.90,852.11,852.22
2294606.00,20180516_1904_17,370.20,482.00,852.20,0.0800,0.0322,0.0529,20180516_1901_04,20180516_1904_17,3,370.13,370.16,370.20,482.00,482.04,482.06,852.19,852.20,852.22
2297475.00,20180516_1904_17,370.39,482.00,852.39,0.1261,0.0293,0.0713,20180516_1901_04,20180516_1904_17,3,370.13,370.23,370.39,482.00,482.02,482.06,852.16,852.25,852.39
2300347.00,20180516_1904_17,370.39,482.05,852.44,0.1184,0.0367,0.0722,20180516_1901_04,20180516_1904_17,3,370.13,370.27,370.39,482.00,482.04,482.08,852.21,852.32,852.44
2303222.00,20180516_1904_17,370.45,482.05,852.50,0.1267,0.0333,0.0739,20180516_1901_04,20180516_1904_17,3,370.30,370.37,370.45,482.00,482.04,482.08,852.30,852.42,852.50
2306101.00,20180516_1904_17,370.45,482.05,852.50,0.1181,0.0299,0.0682,20180516_1901_04,20180516_1904_17,3,370.30,370.37,370.45,482.00,482.04,482.08,852.30,852.42,852.50
2308984.00,20180516_1904_17,370.45,482.07,852.52,0.1095,0.0316,0.0655,20180516_1901_04,20180516_1904_17,3,370.37,370.43,370.48,482.07,482.10,482.13,852.47,852.53,852.61
2311870.00,20180516_1904_17,370.46,482.07,852.53,0.1042,0.0290,0.0617,20180516_1901_04,20180516_1904_17,3,370.46,370.47,370.48,482.07,482.10,482.13,852.53,852.57,852.61
2314760.00,20180516_1904_17,370.46,482.07,852.53,0.0961,0.0264,0.0567,20180516_1901_05,20180516_1904_17,3,370.46,370.47,370.48,482.05,482.07,482.10,852.53,852.54,852.56
2317653.00,20180516_1904_17,370.46,482.06,852.52,0.0880,0.0216,0.0504,20180516_1901_05,20180516_1904_17,3,370.43,370.45,370.46,482.05,482.06,482.07,852.48,852.51,852.53
2320550.00,20180516_1904_17,370.46,482.06,852.52,0.0794,0.0189,0.0452,20180516_1901_05,20180516_1904_17,3,370.43,370.44,370.46,482.05,482.06,482.07,852.48,852.50,852.52
2323451.00,20180516_1904_18,370.44,482.06,852.50,0.0653,0.0162,0.0375,20180516_1901_05,20180516_1904_18,3,370.43,370.44,370.44,482.06,482.08,482.12,852.50,852.52,852.55
2326355.00,20180516_1904_18,370.44,482.06,852.50,0.0570,0.0138,0.0325,20180516_1901_05,20180516_1904_18,3,370.43,370.44,370.44,482.00,482.06,482.12,852.44,852.50,852.55
2329263.00,20180516_1904_18,370.44,482.05,852.49,0.0486,0.0093,0.0264,20180516_1901_05,20180516_1904_18,3,370.38,370.43,370.48,482.00,482.06,482.12,852.38,852.49,852.60
2332175.00,20180516_1904_18,370.43,482.05,852.48,0.0375,0.0071,0.0203,20180516_1901_05,20180516_1904_18,3,370.38,370.43,370.48,482.00,482.06,482.12,852.38,852.49,852.60
2335090.00,20180516_1904_18,370.43,482.05,852.48,0.0293,0.0060,0.0161,20180516_1901_05,20180516_1904_18,3,370.38,370.43,370.48,482.04,482.06,482.08,852.42,852.49,852.56
2338009.00,20180516_1904_18,370.43,482.04,852.47,0.0231,0.0029,0.0117,20180516_1901_05,20180516_1904_18,3,370.42,370.43,370.45,482.04,482.05,482.08,852.46,852.49,852.53
2340931.00,20180516_1904_18,370.50,482.04,852.54,0.0358,0.0020,0.0167,20180516_1901_05,20180516_1904_18,3,370.42,370.46,370.50,482.04,482.05,482.08,852.46,852.51,852.54
2343858.00,20180516_1904_18,370.50,482.04,852.54,0.0286,0.0009,0.0130,20180516_1901_05,20180516_1904_18,3,370.42,370.46,370.50,482.04,482.07,482.12,852.46,852.52,852.57
2346787.00,20180516_1904_18,370.50,482.05,852.55,0.0246,0.0020,0.0118,20180516_1901_05,20180516_1904_18,3,370.46,370.51,370.56,482.04,482.07,482.12,852.50,852.58,852.68
2349721.00,20180516_1904_18,370.67,482.05,852.72,0.0664,0.0008,0.0293,20180516_1901_05,20180516_1904_18,3,370.46,370.56,370.67,482.04,482.07,482.12,852.50,852.63,852.72
2352658.00,20180516_1904_18,370.67,482.05,852.72,0.0600,0.0003,0.0263,20180516_1901_06,20180516_1904_18,3,370.46,370.56,370.67,482.04,482.05,482.05,852.50,852.61,852.72
2355599.00,20180516_1904_18,370.67,482.09,852.76,0.0537,0.0081,0.0279,20180516_1901_06,20180516_1904_18,3,370.62,370.67,370.71,482.04,482.06,482.09,852.66,852.73,852.76
2358543.00,20180516_1904_18,370.98,482.09,853.07,0.1334,0.0072,0.0621,20180516_1901_06,20180516_1904_18,3,370.62,370.77,370.98,482.04,482.06,482.09,852.66,852.83,853.07
2361491.00,20180516_1904_18,370.98,482.09,853.07,0.1255,0.0067,0.0584,20180516_1901_06,20180516_1904_18,3,370.62,370.77,370.98,482.01,482.06,482.09,852.63,852.83,853.07
2364443.00,20180516_1904_19,370.98,482.03,853.01,0.1183,0.0061,0.0480,20180516_1901_06,20180516_1904_19,3,370.86,370.94,370.98,482.01,482.04,482.09,852.87,852.98,853.06
2367399.00,20180516_1904_19,371.02,482.03,853.05,0.1220,0.0059,0.0497,20180516_1901_06,20180516_1904_19,3,370.86,370.95,371.02,482.01,482.04,482.09,852.87,852.99,853.06
2370358.00,20180516_1904_19,371.02,482.03,853.05,0.1143,0.0055,0.0466,20180516_1901_06,20180516_1904_19,3,370.86,370.95,371.02,482.03,482.06,482.11,852.91,853.01,853.08
2373321.00,20180516_1904_19,371.02,482.07,853.09,0.1067,0.0032,0.0482,20180516_1901_06,20180516_1904_19,3,371.02,371.04,371.07,482.05,482.08,482.11,853.07,853.11,853.18
