BPM,HRV,Angle,Current,Angle + Current,Spare,Spare,Spare,Spare,Spare
0,0,94.86,506.81,601.67,0,0,0,0,0
0,0,94.87,506.8,601.67,0,0,0,0,0
0,0,94.89,506.8,601.69,0,0,0,0,0
0,0,95.0233333333334,506.75,601.773333333333,0,0,0,0,0
0,0,95.09,506.773333333333,601.863333333333,0,0,0,0,0
0,0,95.33,506.82,602.15,0,0,0,0,0
0,0,95.3666666666667,506.8,602.166666666667,0,0,0,0,0
0,0,95.44,506.776666666667,602.216666666667,0,0,0,0,0
0,0,95.4533333333333,506.73,602.183333333333,0,0,0,0,0
0,0,95.46,506.753333333333,602.213333333333,0,0,0,0,0
0,0,95.4666666666667,506.8,602.266666666667,0,0,0,0,0
0,0,95.47,506.78,602.25,0,0,0,0,0
0,0,95.46,506.77,602.23,0,0,0,0,0
0,0,95.46,506.75,602.21,0,0,0,0,0
0,0,95.46,506.75,602.21,0,0,0,0,0
0,0,95.4633333333333,506.81,602.273333333333,0,0,0,0,0
0,0,95.47,506.8,602.27,0,0,0,0,0
0,0,95.46,506.78,602.24,0,0,0,0,0
0,0,95.4866666666667,506.8,602.286666666667,0,0,0,0,0
0,0,95.54,506.8,602.34,0,0,0,0,0
0,0,95.6066666666667,506.88,602.486666666667,0,0,0,0,0
0,0,95.74,506.883333333333,602.623333333333,0,0,0,0,0
0,0,96.06,506.89,602.95,0,0,0,0,0
0,0,96.06,506.87,602.93,0,0,0,0,0
0,0,96.09,506.87,602.96,0,0,0,0,0
0,0,96.09,506.94,603.03,0,0,0,0,0
0,0,96.09,506.946666666667,603.036666666667,0,0,0,0,0
0,0,96.09,506.96,603.05,0,0,0,0,0
0,0,96.09,506.973333333333,603.063333333333,0,0,0,0,0
0,0,96.14,506.98,603.12,0,0,0,0,0
0,0,96.14,506.98,603.12,0,0,0,0,0
0,0,96.51,506.98,603.49,0,0,0,0,0
0,0,96.58,507.06,603.64,0,0,0,0,0
0,0,96.72,507.093333333333,603.813333333333,0,0,0,0,0
0,0,96.73,507.16,603.89,0,0,0,0,0
0,0,96.73,507.166666666667,603.896666666667,0,0,0,0,0
0,0,96.74,507.17,603.91,0,0,0,0,0
0,0,96.8766666666667,507.13,604.006666666667,0,0,0,0,0
0,0,97.15,507.13,604.28,0,0,0,0,0
0,0,97.2133333333333,507.16,604.373333333333,0,0,0,0,0
0,0,97.34,507.16,604.5,0,0,0,0,0
0,0,97.34,507.15,604.49,0,0,0,0,0
0,0,97.34,507.173333333333,604.513333333333,0,0,0,0,0
0,0,97.46,507.22,604.68,0,0,0,0,0
0,0,97.46,507.19,604.65,0,0,0,0,0
0,0,97.96,507.19,605.15,0,0,0,0,0
0,0,97.96,507.22,605.18,0,0,0,0,0
0,0,97.97,507.213333333333,605.183333333333,0,0,0,0,0
0,0,98.2633333333333,507.2,605.463333333333,0,0,0,0,0
0,0,98.41,507.233333333333,605.643333333333,0,0,0,0,0
0,0,98.59,507.25,605.84,0,0,0,0,0
0,0,98.59,507.27,605.86,0,0,0,0,0
0,0,98.61,507.28,605.89,0,0,0,0,0
0,0,98.9966666666667,507.26,606.256666666667,0,0,0,0,0
0,0,99.19,507.266666666667,606.456666666667,0,0,0,0,0
0,0,99.21,507.28,606.49,0,0,0,0,0
0,0,99.22,507.276666666667,606.496666666667,0,0,0,0,0
0,0,99.2866666666667,507.27,606.556666666667,0,0,0,0,0
0,0,99.4933333333333,507.303333333333,606.796666666667,0,0,0,0,0
0,0,99.84,507.323333333333,607.163333333333,0,0,0,0,0
0,0,99.8466666666667,507.33,607.176666666667,0,0,0,0,0
0,0,99.85,507.336666666667,607.186666666667,0,0,0,0,0
0,0,99.8566666666667,507.35,607.206666666667,0,0,0,0,0
0,0,99.86,507.343333333333,607.203333333333,0,0,0,0,0
0,0,100.22,507.34,607.56,0,0,0,0,0
0,0,100.303333333333,507.36,607.663333333333,0,0,0,0,0
0,0,100.47,507.36,607.83,0,0,0,0,0
0,0,100.473333333333,507.41,607.883333333333,0,0,0,0,0
0,0,100.48,507.396666666667,607.876666666667,0,0,0,0,0
0,0,100.48,507.37,607.85,0,0,0,0,0
0,0,100.53,507.3,607.83,0,0,0,0,0
0,0,100.63,507.3,607.93,0,0,0,0,0
0,0,100.776666666667,507.32,608.096666666667,0,0,0,0,0
0,0,101.07,507.32,608.39,0,0,0,0,0
0,0,101.09,507.32,608.41,0,0,0,0,0
0,0,101.103333333333,507.35,608.453333333333,0,0,0,0,0
0,0,101.13,507.35,608.48,0,0,0,0,0
0,0,101.323333333333,507.35,608.673333333333,0,0,0,0,0
0,0,101.71,507.37,609.08,0,0,0,0,0
0,0,101.73,507.41,609.14,0,0,0,0,0
0,0,101.9,507.35,609.25,0,0,0,0,0
0,0,102.24,507.35,609.59,0,0,0,0,0
0,0,102.276666666667,507.4,609.676666666667,0,0,0,0,0
0,0,102.35,507.39,609.74,0,0,0,0,0
0,0,102.87,507.37,610.24,0,0,0,0,0
0,0,102.91,507.41,610.32,0,0,0,0,0
0,0,102.99,507.41,610.4,0,0,0,0,0
0,0,103.183333333333,507.27,610.453333333333,0,0,0,0,0
0,0,103.57,507.29,610.86,0,0,0,0,0
0,0,104.14,507.33,611.47,0,0,0,0,0
0,0,104.14,507.37,611.51,0,0,0,0,0
0,0,104.22,507.37,611.59,0,0,0,0,0
0,0,104.22,507.34,611.56,0,0,0,0,0
0,0,104.83,507.34,612.17,0,0,0,0,0
0,0,105.256666666667,507.4,612.656666666667,0,0,0,0,0
0,0,105.47,507.38,612.85,0,0,0,0,0
0,0,105.67,507.37,613.04,0,0,0,0,0
0,0,105.67,507.39,613.06,0,0,0,0,0
0,0,106.09,507.4,613.49,0,0,0,0,0
0,0,106.16,507.36,613.52,0,0,0,0,0
0,0,106.3,507.373333333333,613.673333333333,0,0,0,0,0
0,0,106.58,507.4,613.98,0,0,0,0,0
0,0,106.72,507.38,614.1,0,0,0,0,0
0,0,106.72,507.37,614.09,0,0,0,0,0
0,0,106.89,507.363333333333,614.253333333333,0,0,0,0,0
0,0,107.23,507.373333333333,614.603333333333,0,0,0,0,0
0,0,107.303333333333,507.4,614.703333333333,0,0,0,0,0
0,0,107.34,507.413333333333,614.753333333333,0,0,0,0,0
0,0,107.346666666667,507.44,614.786666666667,0,0,0,0,0
0,0,107.35,507.413333333333,614.763333333333,0,0,0,0,0
0,0,107.44,507.4,614.84,0,0,0,0,0
0,0,107.786666666667,507.4,615.186666666667,0,0,0,0,0
0,0,107.96,507.4,615.36,0,0,0,0,0
0,0,107.973333333333,507.4,615.373333333333,0,0,0,0,0
0,0,107.98,507.333333333333,615.313333333333,0,0,0,0,0
0,0,108.56,507.3,615.86,0,0,0,0,0
0,0,108.566666666667,507.36,615.926666666667,0,0,0,0,0
0,0,108.58,507.36,615.94,0,0,0,0,0
0,0,108.756666666667,507.36,616.116666666667,0,0,0,0,0
0,0,109.11,507.386666666667,616.496666666667,0,0,0,0,0
0,0,109.33,507.44,616.77,0,0,0,0,0
0,0,109.44,507.44,616.88,0,0,0,0,0
0,0,109.85,507.44,617.29,0,0,0,0,0
0,0,109.85,507.433333333333,617.283333333333,0,0,0,0,0
0,0,109.85,507.43,617.28,0,0,0,0,0
0,0,109.863333333333,507.46,617.323333333333,0,0,0,0,0
0,0,109.89,507.45,617.34,0,0,0,0,0
0,0,110.276666666667,507.43,617.706666666667,0,0,0,0,0
0,0,110.47,507.42,617.89,0,0,0,0,0
0,0,110.543333333333,507.4,617.943333333333,0,0,0,0,0
0,0,110.58,507.413333333333,617.993333333333,0,0,0,0,0
0,0,111.09,507.42,618.51,0,0,0,0,0
0,0,111.49,507.42,618.91,0,0,0,0,0
0,0,111.69,507.376666666667,619.066666666667,0,0,0,0,0
0,0,111.69,507.29,618.98,0,0,0,0,0
0,0,111.69,507.376666666667,619.066666666667,0,0,0,0,0
0,0,112.23,507.4,619.63,0,0,0,0,0
0,0,112.296666666667,507.36,619.656666666667,0,0,0,0,0
0,0,112.33,507.36,619.69,0,0,0,0,0
0,0,112.73,507.36,620.09,0,0,0,0,0
0,0,112.93,507.38,620.31,0,0,0,0,0
0,0,113.2,507.37,620.57,0,0,0,0,0
0,0,113.323333333333,507.33,620.653333333333,0,0,0,0,0
0,0,113.57,507.346666666667,620.916666666667,0,0,0,0,0
0,0,113.783333333333,507.38,621.163333333333,0,0,0,0,0
0,0,113.89,507.386666666667,621.276666666667,0,0,0,0,0
0,0,114.21,507.4,621.61,0,0,0,0,0
0,0,114.21,507.406666666667,621.616666666667,0,0,0,0,0
0,0,114.83,507.41,622.24,0,0,0,0,0
0,0,114.83,507.39,622.22,0,0,0,0,0
0,0,114.83,507.39,622.22,0,0,0,0,0
0,0,115.243333333333,507.39,622.633333333333,0,0,0,0,0
0,0,115.45,507.393333333333,622.843333333333,0,0,0,0,0
0,0,115.45,507.4,622.85,0,0,0,0,0
0,0,115.45,507.38,622.83,0,0,0,0,0
0,0,115.823333333333,507.34,623.163333333333,0,0,0,0,0
0,0,116.01,507.353333333333,623.363333333333,0,0,0,0,0
0,0,116.06,507.393333333333,623.453333333333,0,0,0,0,0
0,0,116.453333333333,507.46,623.913333333333,0,0,0,0,0
0,0,116.65,507.453333333333,624.103333333333,0,0,0,0,0
0,0,116.7,507.44,624.14,0,0,0,0,0
0,0,116.7,507.453333333333,624.153333333333,0,0,0,0,0
0,0,117.07,507.446666666667,624.516666666667,0,0,0,0,0
0,0,117.23,507.42,624.65,0,0,0,0,0
0,0,117.31,507.413333333333,624.723333333333,0,0,0,0,0
0,0,117.33,507.41,624.74,0,0,0,0,0
0,0,117.33,507.483333333333,624.813333333333,0,0,0,0,0
0,0,117.95,507.49,625.44,0,0,0,0,0
0,0,117.97,507.43,625.4,0,0,0,0,0
0,0,117.98,507.51,625.49,0,0,0,0,0
0,0,118.57,507.55,626.12,0,0,0,0,0
0,0,118.57,507.516666666667,626.086666666667,0,0,0,0,0
0,0,118.56,507.53,626.09,0,0,0,0,0
0,0,118.86,507.59,626.45,0,0,0,0,0
0,0,119.01,507.606666666667,626.616666666667,0,0,0,0,0
0,0,119.15,507.64,626.79,0,0,0,0,0
0,0,119.22,507.623333333333,626.843333333333,0,0,0,0,0
0,0,119.76,507.59,627.35,0,0,0,0,0
0,0,119.8,507.66,627.46,0,0,0,0,0
0,0,119.82,507.663333333333,627.483333333333,0,0,0,0,0
0,0,119.82,507.67,627.49,0,0,0,0,0
0,0,119.82,507.676666666667,627.496666666667,0,0,0,0,0
0,0,119.87,507.68,627.55,0,0,0,0,0
0,0,120.063333333333,507.74,627.803333333333,0,0,0,0,0
0,0,120.45,507.74,628.19,0,0,0,0,0
0,0,120.45,507.69,628.14,0,0,0,0,0
0,0,120.45,507.69,628.14,0,0,0,0,0
0,0,120.856666666667,507.74,628.596666666667,0,0,0,0,0
0,0,121.06,507.733333333333,628.793333333333,0,0,0,0,0
0,0,121.06,507.73,628.79,0,0,0,0,0
0,0,121.06,507.803333333333,628.863333333333,0,0,0,0,0
0,0,121.56,507.84,629.4,0,0,0,0,0
0,0,121.6,507.75,629.35,0,0,0,0,0
0,0,121.68,507.766666666667,629.446666666667,0,0,0,0,0
0,0,121.746666666667,507.8,629.546666666667,0,0,0,0,0
0,0,121.78,507.8,629.58,0,0,0,0,0
0,0,122.133333333333,507.8,629.933333333333,0,0,0,0,0
0,0,122.31,507.826666666667,630.136666666667,0,0,0,0,0
0,0,122.34,507.88,630.22,0,0,0,0,0
0,0,122.53,507.9,630.43,0,0,0,0,0
0,0,122.91,507.9,630.81,0,0,0,0,0
0,0,122.926666666667,507.92,630.846666666667,0,0,0,0,0
0,0,122.96,507.92,630.88,0,0,0,0,0
0,0,123.36,507.85,631.21,0,0,0,0,0
0,0,123.56,507.883333333333,631.443333333333,0,0,0,0,0
0,0,123.66,507.9,631.56,0,0,0,0,0
0,0,123.66,507.85,631.51,0,0,0,0,0
0,0,124.18,507.85,632.03,0,0,0,0,0
0,0,124.29,507.96,632.25,0,0,0,0,0
0,0,124.51,507.96,632.47,0,0,0,0,0
0,0,124.81,507.96,632.77,0,0,0,0,0
0,0,124.81,507.933333333333,632.743333333333,0,0,0,0,0
0,0,125.42,507.92,633.34,0,0,0,0,0
0,0,125.456666666667,507.913333333333,633.37,0,0,0,0,0
0,0,125.53,507.94,633.47,0,0,0,0,0
0,0,126.07,508,634.07,0,0,0,0,0
0,0,126.07,508.013333333333,634.083333333333,0,0,0,0,0
0,0,126.5,508.02,634.52,0,0,0,0,0
0,0,126.563333333333,507.973333333333,634.536666666667,0,0,0,0,0
0,0,126.69,507.956666666667,634.646666666667,0,0,0,0,0
0,0,127.09,507.97,635.06,0,0,0,0,0
0,0,127.29,507.97,635.26,0,0,0,0,0
0,0,127.31,507.97,635.28,0,0,0,0,0
0,0,127.31,507.983333333333,635.293333333333,0,0,0,0,0
0,0,127.31,507.99,635.3,0,0,0,0,0
0,0,127.496666666667,507.96,635.456666666667,0,0,0,0,0
0,0,127.59,507.973333333333,635.563333333333,0,0,0,0,0
0,0,127.823333333333,508,635.823333333333,0,0,0,0,0
0,0,127.94,507.993333333333,635.933333333333,0,0,0,0,0
0,0,127.973333333333,507.98,635.953333333333,0,0,0,0,0
0,0,127.99,507.973333333333,635.963333333333,0,0,0,0,0
0,0,128.54,507.97,636.51,0,0,0,0,0
0,0,128.55,508.04,636.59,0,0,0,0,0
0,0,128.57,508.04,636.61,0,0,0,0,0
0,0,128.703333333333,508.01,636.713333333333,0,0,0,0,0
0,0,128.97,508.016666666667,636.986666666667,0,0,0,0,0
0,0,129.31,508.02,637.33,0,0,0,0,0
0,0,129.31,508.05,637.36,0,0,0,0,0
0,0,129.82,508.05,637.87,0,0,0,0,0
0,0,129.816666666667,508.04,637.856666666667,0,0,0,0,0
0,0,129.81,508.046666666667,637.856666666667,0,0,0,0,0
0,0,130.09,508.06,638.15,0,0,0,0,0
0,0,130.09,508.01,638.1,0,0,0,0,0
0,0,130.43,508.01,638.44,0,0,0,0,0
0,0,130.64,508.043333333333,638.683333333333,0,0,0,0,0
0,0,131.06,508.043333333333,639.103333333333,0,0,0,0,0
0,0,131.14,508.01,639.15,0,0,0,0,0
0,0,131.14,508.08,639.22,0,0,0,0,0
0,0,131.7,508.08,639.78,0,0,0,0,0
0,0,131.7,508.06,639.76,0,0,0,0,0
0,0,131.7,508.023333333333,639.723333333333,0,0,0,0,0
0,0,132.27,507.97,640.24,0,0,0,0,0
0,0,132.27,507.95,640.22,0,0,0,0,0
0,0,132.29,507.94,640.23,0,0,0,0,0
0,0,132.29,507.966666666667,640.256666666667,0,0,0,0,0
0,0,132.9,507.98,640.88,0,0,0,0,0
0,0,132.953333333333,508.07,641.023333333333,0,0,0,0,0
0,0,132.98,508.076666666667,641.056666666667,0,0,0,0,0
0,0,133.373333333333,508.09,641.463333333333,0,0,0,0,0
0,0,133.57,508.066666666667,641.636666666667,0,0,0,0,0
0,0,133.676666666667,508.02,641.696666666667,0,0,0,0,0
0,0,133.886666666667,508.06,641.946666666667,0,0,0,0,0
0,0,134.2,508.08,642.28,0,0,0,0,0
0,0,134.406666666667,508.09,642.496666666667,0,0,0,0,0
0,0,134.82,508.09,642.91,0,0,0,0,0
0,0,134.863333333333,508.08,642.943333333333,0,0,0,0,0
0,0,134.95,508.083333333333,643.033333333333,0,0,0,0,0
0,0,135.45,508.09,643.54,0,0,0,0,0
0,0,135.45,508.11,643.56,0,0,0,0,0
0,0,136.07,508.11,644.18,0,0,0,0,0
0,0,136.213333333333,508.05,644.263333333333,0,0,0,0,0
0,0,136.5,508.046666666667,644.546666666667,0,0,0,0,0
0,0,136.626666666667,508.04,644.666666666667,0,0,0,0,0
0,0,136.69,508.086666666667,644.776666666667,0,0,0,0,0
0,0,137.32,508.11,645.43,0,0,0,0,0
0,0,137.32,508.09,645.41,0,0,0,0,0
0,0,137.81,508.08,645.89,0,0,0,0,0
0,0,137.896666666667,508.02,645.916666666667,0,0,0,0,0
0,0,137.94,508.02,645.96,0,0,0,0,0
0,0,138.346666666667,508.02,646.366666666667,0,0,0,0,0
0,0,138.55,508.013333333333,646.563333333333,0,0,0,0,0
0,0,138.796666666667,508,646.796666666667,0,0,0,0,0
0,0,138.92,508.033333333333,646.953333333333,0,0,0,0,0
0,0,139.19,508.05,647.24,0,0,0,0,0
0,0,139.19,508.02,647.21,0,0,0,0,0
0,0,139.79,508.02,647.81,0,0,0,0,0
0,0,139.793333333333,508.02,647.813333333333,0,0,0,0,0
0,0,139.8,508.02,647.82,0,0,0,0,0
0,0,140.4,508.02,648.42,0,0,0,0,0
0,0,140.4,508.006666666667,648.406666666667,0,0,0,0,0
0,0,140.41,508,648.41,0,0,0,0,0
0,0,140.41,507.98,648.39,0,0,0,0,0
0,0,140.62,507.98,648.6,0,0,0,0,0
0,0,140.906666666667,508.04,648.946666666667,0,0,0,0,0
0,0,141.05,508.043333333333,649.093333333333,0,0,0,0,0
0,0,141.05,508.05,649.1,0,0,0,0,0
0,0,141.05,508.036666666667,649.086666666667,0,0,0,0,0
0,0,141.363333333333,508.01,649.373333333333,0,0,0,0,0
0,0,141.52,508.036666666667,649.556666666667,0,0,0,0,0
0,0,141.68,508.05,649.73,0,0,0,0,0
0,0,141.68,508.08,649.76,0,0,0,0,0
0,0,141.68,508.08,649.76,0,0,0,0,0
0,0,141.69,508.09,649.78,0,0,0,0,0
0,0,141.71,508.076666666667,649.786666666667,0,0,0,0,0
0,0,141.85,508.05,649.9,0,0,0,0,0
0,0,141.98,508.03,650.01,0,0,0,0,0
0,0,142.24,508.03,650.27,0,0,0,0,0
0,0,142.253333333333,507.97,650.223333333333,0,0,0,0,0
0,0,142.28,508.003333333333,650.283333333333,0,0,0,0,0
0,0,142.29,508.02,650.31,0,0,0,0,0
0,0,142.296666666667,508.04,650.336666666667,0,0,0,0,0
0,0,142.31,508.04,650.35,0,0,0,0,0
0,0,142.46,508.03,650.49,0,0,0,0,0
0,0,142.76,508.01,650.77,0,0,0,0,0
0,0,142.91,508,650.91,0,0,0,0,0
0,0,142.91,507.99,650.9,0,0,0,0,0
0,0,143.04,507.99,651.03,0,0,0,0,0
0,0,143.04,508.03,651.07,0,0,0,0,0
0,0,143.53,508.056666666667,651.586666666667,0,0,0,0,0
0,0,143.69,508.11,651.8,0,0,0,0,0
0,0,143.77,508.11,651.88,0,0,0,0,0
0,0,144.17,508.11,652.28,0,0,0,0,0
0,0,144.17,508.083333333333,652.253333333333,0,0,0,0,0
0,0,144.27,508.07,652.34,0,0,0,0,0
0,0,144.433333333333,508.01,652.443333333333,0,0,0,0,0
0,0,144.76,508.036666666667,652.796666666667,0,0,0,0,0
0,0,144.886666666667,508.09,652.976666666667,0,0,0,0,0
0,0,145.14,508.103333333333,653.243333333333,0,0,0,0,0
0,0,145.32,508.13,653.45,0,0,0,0,0
0,0,145.463333333333,508.15,653.613333333333,0,0,0,0,0
0,0,145.57,508.15,653.72,0,0,0,0,0
0,0,145.863333333333,508.13,653.993333333333,0,0,0,0,0
0,0,146.01,508.13,654.14,0,0,0,0,0
0,0,146.043333333333,508.23,654.273333333333,0,0,0,0,0
0,0,146.06,508.21,654.27,0,0,0,0,0
0,0,146.64,508.2,654.84,0,0,0,0,0
0,0,146.646666666667,508.25,654.896666666667,0,0,0,0,0
0,0,146.66,508.25,654.91,0,0,0,0,0
0,0,146.806666666667,508.34,655.146666666667,0,0,0,0,0
0,0,147.1,508.323333333333,655.423333333333,0,0,0,0,0
0,0,147.213333333333,508.29,655.503333333333,0,0,0,0,0
0,0,147.27,508.363333333333,655.633333333333,0,0,0,0,0
0,0,147.29,508.4,655.69,0,0,0,0,0
0,0,147.29,508.406666666667,655.696666666667,0,0,0,0,0
0,0,147.88,508.41,656.29,0,0,0,0,0
0,0,147.946666666667,508.43,656.376666666667,0,0,0,0,0
0,0,148.08,508.43,656.51,0,0,0,0,0
0,0,148.233333333333,508.52,656.753333333333,0,0,0,0,0
0,0,148.54,508.52,657.06,0,0,0,0,0
0,0,148.69,508.49,657.18,0,0,0,0,0
0,0,148.99,508.496666666667,657.486666666667,0,0,0,0,0
0,0,149.34,508.51,657.85,0,0,0,0,0
0,0,149.483333333333,508.51,657.993333333333,0,0,0,0,0
0,0,149.77,508.51,658.28,0,0,0,0,0
0,0,149.776666666667,508.62,658.396666666667,0,0,0,0,0
0,0,149.79,508.606666666667,658.396666666667,0,0,0,0,0
0,0,149.8,508.58,658.38,0,0,0,0,0
0,0,149.8,508.64,658.44,0,0,0,0,0
0,0,150.41,508.64,659.05,0,0,0,0,0
0,0,150.41,508.59,659,0,0,0,0,0
0,0,150.4,508.59,658.99,0,0,0,0,0
0,0,150.806666666667,508.58,659.386666666667,0,0,0,0,0
0,0,151.01,508.58,659.59,0,0,0,0,0
0,0,151.37,508.58,659.95,0,0,0,0,0
0,0,151.37,508.63,660,0,0,0,0,0
0,0,151.65,508.63,660.28,0,0,0,0,0
0,0,152.063333333333,508.61,660.673333333333,0,0,0,0,0
0,0,152.27,508.583333333333,660.853333333333,0,0,0,0,0
0,0,152.63,508.57,661.2,0,0,0,0,0
0,0,152.63,508.6,661.23,0,0,0,0,0
0,0,152.99,508.6,661.59,0,0,0,0,0
0,0,153.343333333333,508.62,661.963333333333,0,0,0,0,0
0,0,153.52,508.626666666667,662.146666666667,0,0,0,0,0
0,0,154.15,508.63,662.78,0,0,0,0,0
0,0,154.15,508.63,662.78,0,0,0,0,0
0,0,154.73,508.63,663.36,0,0,0,0,0
0,0,154.776666666667,508.68,663.456666666667,0,0,0,0,0
0,0,154.8,508.67,663.47,0,0,0,0,0
0,0,155.2,508.65,663.85,0,0,0,0,0
0,0,155.4,508.643333333333,664.043333333333,0,0,0,0,0
0,0,155.99,508.64,664.63,0,0,0,0,0
0,0,156.086666666667,508.633333333333,664.72,0,0,0,0,0
0,0,156.28,508.633333333333,664.913333333333,0,0,0,0,0
0,0,156.52,508.64,665.16,0,0,0,0,0
0,0,156.64,508.633333333333,665.273333333333,0,0,0,0,0
0,0,157.12,508.63,665.75,0,0,0,0,0
0,0,157.12,508.663333333333,665.783333333333,0,0,0,0,0
0,0,157.28,508.68,665.96,0,0,0,0,0
0,0,157.486666666667,508.68,666.166666666667,0,0,0,0,0
0,0,157.9,508.66,666.56,0,0,0,0,0
0,0,157.98,508.62,666.6,0,0,0,0,0
0,0,158.02,508.666666666667,666.686666666667,0,0,0,0,0
0,0,158.52,508.69,667.21,0,0,0,0,0
0,0,158.693333333333,508.69,667.383333333333,0,0,0,0,0
0,0,159.04,508.68,667.72,0,0,0,0,0
0,0,159.126666666667,508.66,667.786666666667,0,0,0,0,0
0,0,159.17,508.693333333333,667.863333333333,0,0,0,0,0
0,0,159.76,508.76,668.52,0,0,0,0,0
0,0,159.956666666667,508.75,668.706666666667,0,0,0,0,0
0,0,160.35,508.75,669.1,0,0,0,0,0
0,0,160.526666666667,508.81,669.336666666667,0,0,0,0,0
0,0,160.88,508.816666666667,669.696666666667,0,0,0,0,0
0,0,161.42,508.83,670.25,0,0,0,0,0
0,0,161.546666666667,508.88,670.426666666667,0,0,0,0,0
0,0,161.8,508.88,670.68,0,0,0,0,0
0,0,161.953333333333,508.91,670.863333333333,0,0,0,0,0
0,0,162.26,508.916666666667,671.176666666667,0,0,0,0,0
0,0,162.87,508.93,671.8,0,0,0,0,0
0,0,163.08,508.97,672.05,0,0,0,0,0
0,0,163.5,508.99,672.49,0,0,0,0,0
0,0,163.576666666667,508.99,672.566666666667,0,0,0,0,0
0,0,163.73,509.053333333333,672.783333333333,0,0,0,0,0
0,0,164.13,509.18,673.31,0,0,0,0,0
0,0,164.13,509.07,673.2,0,0,0,0,0
0,0,164.69,509.07,673.76,0,0,0,0,0
0,0,164.69,509.13,673.82,0,0,0,0,0
0,0,164.76,509.13,673.89,0,0,0,0,0
0,0,165.166666666667,509.13,674.296666666667,0,0,0,0,0
0,0,165.37,509.176666666667,674.546666666667,0,0,0,0,0
0,0,165.47,509.2,674.67,0,0,0,0,0
0,0,165.47,509.2,674.67,0,0,0,0,0
0,0,166,509.2,675.2,0,0,0,0,0
0,0,166.19,509.213333333333,675.403333333333,0,0,0,0,0
0,0,166.57,509.226666666667,675.796666666667,0,0,0,0,0
0,0,166.636666666667,509.24,675.876666666667,0,0,0,0,0
0,0,166.67,509.246666666667,675.916666666667,0,0,0,0,0
0,0,167.063333333333,509.26,676.323333333333,0,0,0,0,0
0,0,167.26,509.263333333333,676.523333333333,0,0,0,0,0
0,0,167.8,509.27,677.07,0,0,0,0,0
0,0,167.943333333333,509.27,677.213333333333,0,0,0,0,0
0,0,168.23,509.266666666667,677.496666666667,0,0,0,0,0
0,0,168.423333333333,509.26,677.683333333333,0,0,0,0,0
0,0,168.52,509.286666666667,677.806666666667,0,0,0,0,0
0,0,169.51,509.3,678.81,0,0,0,0,0
0,0,169.59,509.26,678.85,0,0,0,0,0
0,0,169.75,509.26,679.01,0,0,0,0,0
0,0,169.85,509.26,679.11,0,0,0,0,0
0,0,170.05,509.276666666667,679.326666666667,0,0,0,0,0
0,0,170.54,509.31,679.85,0,0,0,0,0
0,0,170.736666666667,509.27,680.006666666667,0,0,0,0,0
0,0,171.13,509.27,680.4,0,0,0,0,0
0,0,171.463333333333,509.27,680.733333333333,0,0,0,0,0
0,0,171.63,509.276666666667,680.906666666667,0,0,0,0,0
0,0,172.25,509.29,681.54,0,0,0,0,0
0,0,172.403333333333,509.29,681.693333333333,0,0,0,0,0
0,0,172.71,509.29,682,0,0,0,0,0
0,0,172.85,509.29,682.14,0,0,0,0,0
0,0,173.13,509.29,682.42,0,0,0,0,0
0,0,173.376666666667,509.26,682.636666666667,0,0,0,0,0
0,0,173.706666666667,509.26,682.966666666667,0,0,0,0,0
0,0,174.12,509.26,683.38,0,0,0,0,0
0,0,174.293333333333,509.29,683.583333333333,0,0,0,0,0
0,0,174.64,509.29,683.93,0,0,0,0,0
0,0,174.676666666667,509.27,683.946666666667,0,0,0,0,0
0,0,174.75,509.243333333333,683.993333333333,0,0,0,0,0
0,0,175.32,509.19,684.51,0,0,0,0,0
0,0,175.32,509.236666666667,684.556666666667,0,0,0,0,0
0,0,175.38,509.26,684.64,0,0,0,0,0
0,0,175.576666666667,509.233333333333,684.81,0,0,0,0,0
0,0,175.97,509.223333333333,685.193333333333,0,0,0,0,0
0,0,176.056666666667,509.23,685.286666666667,0,0,0,0,0
0,0,176.1,509.21,685.31,0,0,0,0,0
0,0,176.6,509.2,685.8,0,0,0,0,0
0,0,176.6,509.24,685.84,0,0,0,0,0
0,0,177.24,509.246666666667,686.486666666667,0,0,0,0,0
0,0,177.6,509.22,686.82,0,0,0,0,0
0,0,177.78,509.236666666667,687.016666666667,0,0,0,0,0
0,0,178.146666666667,509.27,687.416666666667,0,0,0,0,0
0,0,178.33,509.27,687.6,0,0,0,0,0
0,0,179.03,509.27,688.3,0,0,0,0,0
0,0,179.23,509.19,688.42,0,0,0,0,0
0,0,179.63,509.19,688.82,0,0,0,0,0
0,0,179.85,509.24,689.09,0,0,0,0,0
0,0,180.29,509.24,689.53,0,0,0,0,0
0,0,180.69,509.2,689.89,0,0,0,0,0
0,0,180.89,509.22,690.11,0,0,0,0,0
0,0,181.19,509.23,690.42,0,0,0,0,0
0,0,181.483333333333,509.31,690.793333333333,0,0,0,0,0
0,0,181.63,509.293333333333,690.923333333333,0,0,0,0,0
0,0,182.03,509.26,691.29,0,0,0,0,0
0,0,182.306666666667,509.26,691.566666666667,0,0,0,0,0
0,0,182.46,509.26,691.72,0,0,0,0,0
0,0,182.706666666667,509.17,691.876666666667,0,0,0,0,0
0,0,182.83,509.17,692,0,0,0,0,0
0,0,183.276666666667,509.33,692.606666666667,0,0,0,0,0
