Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
44635.03,20180509_0933_24,123.82,537.00,660.82,0.4127,0.0053,0.0730,20180425_0817_36,20180509_0933_24,10,107.01,127.29,151.00,532.62,535.64,537.45,643.95,662.93,683.83
44690.82,20180509_0933_24,123.82,536.99,660.81,0.3780,0.0031,0.0683,20180425_0817_36,20180509_0933_24,10,107.01,127.22,151.00,532.62,535.64,537.45,643.95,662.86,683.81
44746.68,20180509_0933_24,123.81,536.99,660.80,0.3513,0.0028,0.0636,20180425_0817_37,20180509_0933_24,10,107.01,127.10,150.63,532.62,535.64,537.48,643.95,662.75,683.44
44802.61,20180509_0933_24,123.81,537.01,660.82,0.3162,0.0062,0.0542,20180425_0817_37,20180509_0933_24,10,107.01,127.05,150.63,532.58,535.64,537.48,643.95,662.69,683.44
44858.61,20180509_0933_24,123.81,537.01,660.82,0.2892,0.0058,0.0495,20180425_0817_37,20180509_0933_24,10,107.01,127.04,150.63,532.58,535.65,537.48,643.97,662.69,683.38
44914.68,20180509_0933_24,123.32,537.01,660.33,0.6605,0.0053,0.1190,20180425_0817_37,20180509_0933_24,10,107.01,126.93,150.53,532.58,535.66,537.53,643.97,662.59,683.28
44970.82,20180509_0933_24,123.32,537.01,660.33,0.6134,0.0048,0.1107,20180425_0817_37,20180509_0933_24,10,107.01,126.88,150.53,532.71,535.67,537.53,643.97,662.55,683.28
45027.03,20180509_0933_24,123.32,537.02,660.34,0.5684,0.0061,0.1012,20180425_0817_37,20180509_0933_24,10,107.01,126.87,150.53,532.71,535.68,537.53,643.96,662.55,683.36
45083.31,20180509_0933_24,123.19,537.02,660.21,0.6295,0.0054,0.1131,20180425_0817_37,20180509_0933_24,10,106.98,126.75,150.22,532.71,535.68,537.57,643.93,662.44,683.05
45139.66,20180509_0933_24,123.19,537.02,660.21,0.5792,0.0049,0.1041,20180425_0817_37,20180509_0933_24,10,106.98,126.75,150.22,532.83,535.70,537.57,643.93,662.44,683.05
45196.08,20180509_0933_25,123.19,537.01,660.20,0.5285,0.0026,0.0965,20180425_0817_37,20180509_0933_25,10,106.98,126.74,150.22,532.68,535.68,537.57,643.93,662.42,682.90
45252.58,20180509_0933_25,122.98,537.01,659.99,0.6493,0.0022,0.1192,20180425_0817_37,20180509_0933_25,10,106.70,126.66,149.97,532.68,535.68,537.56,643.65,662.34,682.65
45309.15,20180509_0933_25,122.98,537.01,659.99,0.5899,0.0019,0.1084,20180425_0817_37,20180509_0933_25,10,106.70,126.65,149.97,532.74,535.69,537.56,643.65,662.34,682.71
45365.79,20180509_0933_25,122.98,537.03,660.01,0.5334,0.0052,0.0951,20180425_0817_37,20180509_0933_25,10,106.70,126.65,149.98,532.74,535.69,537.58,643.65,662.34,682.72
45422.50,20180509_0933_25,122.58,537.03,659.61,0.8048,0.0047,0.1458,20180425_0817_37,20180509_0933_25,10,106.41,126.45,149.98,532.74,535.69,537.58,643.36,662.14,682.72
45479.28,20180509_0933_25,122.58,537.03,659.61,0.7318,0.0043,0.1325,20180425_0817_38,20180509_0933_25,10,106.41,126.45,149.98,532.71,535.68,537.58,643.36,662.13,682.72
45536.13,20180509_0933_25,122.58,537.05,659.63,0.6779,0.0076,0.1198,20180425_0817_38,20180509_0933_25,10,106.41,126.42,149.98,532.71,535.69,537.58,643.36,662.11,682.69
45593.05,20180509_0933_25,122.57,537.05,659.62,0.6323,0.0071,0.1117,20180425_0817_38,20180509_0933_25,10,106.39,126.34,149.61,532.71,535.68,537.56,643.34,662.02,682.32
45650.04,20180509_0933_25,122.57,537.05,659.62,0.5780,0.0065,0.1021,20180425_0817_38,20180509_0933_25,10,106.39,126.27,149.61,532.69,535.68,537.56,643.34,661.94,682.32
45707.10,20180509_0933_25,122.57,537.07,659.64,0.5238,0.0098,0.0894,20180425_0817_38,20180509_0933_25,10,106.39,126.27,149.61,532.69,535.70,537.57,643.34,661.97,682.33
45764.23,20180509_0933_25,122.43,537.07,659.50,0.5877,0.0091,0.1017,20180425_0817_38,20180509_0933_25,10,106.38,126.20,149.36,532.69,535.70,537.58,643.33,661.90,682.08
45821.44,20180509_0933_25,122.43,537.07,659.50,0.5309,0.0085,0.0917,20180425_0817_38,20180509_0933_25,10,106.38,126.16,149.36,532.72,535.73,537.58,643.33,661.88,682.08
45878.72,20180509_0933_25,122.43,537.10,659.53,0.4741,0.0133,0.0772,20180425_0817_38,20180509_0933_25,10,106.38,126.15,149.36,532.74,535.73,537.58,643.34,661.87,682.10
45936.07,20180509_0933_25,121.95,537.10,659.05,0.8130,0.0123,0.1404,20180425_0817_38,20180509_0933_25,10,106.20,126.08,149.36,532.74,535.72,537.56,643.16,661.80,682.10
45993.49,20180509_0933_26,121.95,537.10,659.05,0.7368,0.0114,0.1270,20180425_0817_38,20180509_0933_26,10,106.20,126.03,149.36,532.74,535.72,537.56,643.16,661.75,682.10
46050.98,20180509_0933_26,121.95,537.10,659.05,0.6605,0.0106,0.1136,20180425_0817_38,20180509_0933_26,10,106.20,125.96,149.36,532.75,535.73,537.56,643.16,661.70,682.11
46108.54,20180509_0933_26,121.95,537.16,659.11,0.6044,0.0209,0.0948,20180425_0817_38,20180509_0933_26,10,105.81,125.91,149.37,532.75,535.74,537.57,642.77,661.66,682.12
