Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
45821.44,20180507_1656_37,96.27,499.16,595.43,0.1304,0.0142,0.0330,20180425_0817_38,20180507_1656_37,8,96.27,122.89,149.36,499.16,530.80,537.57,595.43,653.69,682.08
45878.72,20180507_1656_37,96.27,499.16,595.43,0.1236,0.0130,0.0309,20180425_0817_38,20180507_1656_37,8,96.27,122.88,149.36,499.16,530.79,537.54,595.43,653.67,682.10
45936.07,20180507_1656_37,96.27,499.16,595.43,0.1169,0.0118,0.0288,20180425_0817_38,20180507_1656_37,8,96.27,122.86,149.36,499.16,530.79,537.54,595.43,653.65,682.10
45993.49,20180507_1656_38,96.47,499.16,595.63,0.3172,0.0106,0.0603,20180425_0817_38,20180507_1656_38,8,96.47,122.83,149.36,499.16,530.79,537.54,595.63,653.62,682.10
46050.98,20180507_1656_38,96.47,499.16,595.63,0.3001,0.0095,0.0566,20180425_0817_38,20180507_1656_38,8,96.47,122.79,149.36,499.16,530.81,537.54,595.63,653.59,682.11
46108.54,20180507_1656_38,96.47,499.19,595.66,0.2830,0.0144,0.0579,20180425_0817_38,20180507_1656_38,8,96.47,122.74,149.37,499.19,530.82,537.57,595.66,653.55,682.12
46166.18,20180507_1656_38,96.70,499.19,595.89,0.5031,0.0130,0.0926,20180425_0817_38,20180507_1656_38,8,96.70,122.74,149.37,499.19,530.81,537.57,595.89,653.55,682.12
46223.89,20180507_1656_38,96.70,499.19,595.89,0.4741,0.0119,0.0869,20180425_0817_38,20180507_1656_38,8,96.70,122.64,149.37,499.19,530.82,537.57,595.89,653.46,682.20
46281.67,20180507_1656_38,96.70,499.19,595.89,0.4452,0.0108,0.0813,20180425_0817_39,20180507_1656_38,8,96.70,122.64,149.38,499.19,530.82,537.61,595.89,653.46,682.21
46339.52,20180507_1656_38,96.70,499.21,595.91,0.4162,0.0137,0.0790,20180425_0817_39,20180507_1656_38,8,96.70,122.63,149.38,499.21,530.83,537.61,595.91,653.46,682.21
46397.44,20180507_1656_38,96.75,499.21,595.96,0.4388,0.0125,0.0817,20180425_0817_39,20180507_1656_38,8,96.75,122.62,149.38,499.21,530.82,537.61,595.96,653.44,682.13
46455.44,20180507_1656_38,96.75,499.21,595.96,0.4072,0.0113,0.0756,20180425_0817_39,20180507_1656_38,8,96.75,122.59,149.24,499.21,530.83,537.65,595.96,653.41,681.99
46513.51,20180507_1656_38,96.75,499.24,595.99,0.3757,0.0161,0.0745,20180425_0817_39,20180507_1656_38,8,96.75,122.55,149.24,499.24,530.83,537.65,595.99,653.38,681.99
46571.65,20180507_1656_38,96.76,499.24,596.00,0.3545,0.0146,0.0698,20180425_0817_39,20180507_1656_38,8,96.76,122.49,149.24,499.24,530.85,537.65,596.00,653.34,682.06
46629.86,20180507_1656_38,96.76,499.24,596.00,0.3225,0.0132,0.0634,20180425_0817_39,20180507_1656_38,8,96.76,122.44,148.88,499.24,530.84,537.59,596.00,653.28,681.70
46688.15,20180507_1656_38,96.76,499.25,596.01,0.2904,0.0138,0.0587,20180425_0817_39,20180507_1656_38,8,96.76,122.33,148.88,499.25,530.85,537.59,596.01,653.19,681.70
46746.51,20180507_1656_38,96.77,499.25,596.02,0.2687,0.0123,0.0539,20180425_0817_39,20180507_1656_38,8,96.77,122.27,148.88,499.25,530.87,537.59,596.02,653.14,681.85
46804.94,20180507_1656_38,96.77,499.25,596.02,0.2361,0.0113,0.0478,20180425_0817_39,20180507_1656_38,8,96.77,122.19,148.79,499.25,530.88,537.64,596.02,653.07,681.76
46863.45,20180507_1656_39,96.77,499.31,596.08,0.2051,0.0223,0.0520,20180425_0817_39,20180507_1656_39,8,96.77,122.18,148.79,499.31,530.89,537.64,596.08,653.07,681.73
46922.03,20180507_1656_39,96.77,499.31,596.08,0.1741,0.0207,0.0456,20180425_0817_39,20180507_1656_39,8,96.77,122.17,148.79,499.31,530.89,537.63,596.08,653.06,681.73
46980.68,20180507_1656_39,96.77,499.31,596.08,0.1431,0.0192,0.0393,20180425_0817_39,20180507_1656_39,8,96.77,122.11,148.73,499.31,530.89,537.63,596.08,652.99,681.67
47039.41,20180507_1656_39,96.77,499.33,596.10,0.1173,0.0217,0.0372,20180425_0817_40,20180507_1656_39,8,96.77,122.04,148.73,499.33,530.90,537.63,596.10,652.94,681.76
47098.21,20180507_1656_39,96.78,499.33,596.11,0.1018,0.0200,0.0333,20180425_0817_40,20180507_1656_39,8,96.78,122.04,148.73,499.33,530.90,537.63,596.11,652.94,681.76
