Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
42565.68,20180506_0828_39,116.36,537.02,653.38,0.4967,0.0019,0.0869,20180425_0817_34,20180506_0828_39,6,109.04,133.28,153.95,532.23,534.67,537.02,645.76,667.95,686.63
42618.89,20180506_0828_39,116.32,536.99,653.31,0.4870,0.0038,0.0898,20180425_0817_34,20180506_0828_39,6,108.92,133.17,153.95,532.23,534.67,536.99,645.64,667.84,686.63
42672.16,20180506_0828_39,116.32,536.99,653.31,0.4410,0.0036,0.0815,20180425_0817_34,20180506_0828_39,6,108.92,133.13,153.71,532.29,534.68,536.99,645.64,667.81,686.39
42725.50,20180506_0828_40,116.32,537.04,653.36,0.3950,0.0059,0.0655,20180425_0817_34,20180506_0828_40,6,108.92,133.12,153.71,532.29,534.71,537.04,645.72,667.83,686.39
42778.91,20180506_0828_40,116.32,537.04,653.36,0.3641,0.0056,0.0602,20180425_0817_34,20180506_0828_40,6,108.89,133.10,153.71,532.29,534.71,537.04,645.69,667.81,686.41
42832.38,20180506_0828_40,115.81,537.04,652.85,0.7750,0.0053,0.1331,20180425_0817_34,20180506_0828_40,6,108.89,132.95,153.31,532.26,534.71,537.04,645.69,667.66,686.01
42885.92,20180506_0828_40,115.81,537.04,652.85,0.7219,0.0053,0.1237,20180425_0817_34,20180506_0828_40,6,108.89,132.88,153.31,532.26,534.72,537.04,645.72,667.60,686.01
42939.53,20180506_0828_40,115.81,537.01,652.82,0.6709,0.0003,0.1193,20180425_0817_34,20180506_0828_40,6,108.86,132.87,153.31,532.26,534.72,537.01,645.69,667.59,686.01
42993.20,20180506_0828_40,115.74,537.01,652.75,0.6808,0.0000,0.1207,20180425_0817_34,20180506_0828_40,6,108.86,132.82,153.10,532.22,534.72,537.01,645.69,667.54,685.80
43046.94,20180506_0828_40,115.74,537.01,652.75,0.6268,0.0003,0.1114,20180425_0817_34,20180506_0828_40,6,108.86,132.72,153.10,532.22,534.73,537.01,645.75,667.45,685.80
43100.75,20180506_0828_40,115.74,536.99,652.73,0.5737,0.0043,0.1053,20180425_0817_34,20180506_0828_40,6,108.79,132.71,153.10,532.22,534.72,536.99,645.68,667.43,685.77
43154.63,20180506_0828_40,115.61,536.99,652.60,0.6336,0.0044,0.1159,20180425_0817_34,20180506_0828_40,6,108.79,132.68,153.08,532.26,534.72,536.99,645.68,667.41,685.75
43208.57,20180506_0828_40,115.61,536.99,652.60,0.5748,0.0044,0.1054,20180425_0817_34,20180506_0828_40,6,108.79,132.65,153.08,532.26,534.71,536.99,645.70,667.36,685.75
43262.58,20180506_0828_40,115.61,537.02,652.63,0.5160,0.0012,0.0904,20180425_0817_35,20180506_0828_40,6,108.51,132.60,153.08,532.26,534.72,537.02,645.42,667.32,685.75
43316.66,20180506_0828_40,115.12,537.02,652.14,0.8847,0.0009,0.1554,20180425_0817_35,20180506_0828_40,6,108.51,132.52,153.08,532.19,534.72,537.02,645.42,667.24,685.80
43370.81,20180506_0828_40,115.12,537.02,652.14,0.8044,0.0009,0.1412,20180425_0817_35,20180506_0828_40,6,108.51,132.47,153.07,532.19,534.73,537.02,645.43,667.20,685.79
43425.02,20180506_0828_40,115.12,537.01,652.13,0.7410,0.0009,0.1316,20180425_0817_35,20180506_0828_40,6,108.28,132.35,153.07,532.19,534.73,537.01,645.20,667.08,685.79
43479.30,20180506_0828_41,115.11,537.01,652.12,0.6863,0.0008,0.1218,20180425_0817_35,20180506_0828_41,6,108.28,132.35,153.07,532.32,534.75,537.01,645.20,667.10,685.81
43533.65,20180506_0828_41,115.11,537.01,652.12,0.6224,0.0007,0.1105,20180425_0817_35,20180506_0828_41,6,108.28,132.16,152.52,532.32,534.77,537.01,645.21,666.92,685.26
43588.07,20180506_0828_41,115.11,537.01,652.12,0.5586,0.0006,0.0991,20180425_0817_35,20180506_0828_41,6,108.26,132.14,152.52,532.32,534.77,537.01,645.19,666.90,685.26
43642.56,20180506_0828_41,115.11,537.01,652.12,0.5043,0.0006,0.0895,20180425_0817_35,20180506_0828_41,6,108.26,132.13,152.47,532.28,534.76,537.01,645.19,666.89,685.18
43697.11,20180506_0828_41,115.11,537.01,652.12,0.4500,0.0005,0.0798,20180425_0817_35,20180506_0828_41,6,108.26,132.07,152.47,532.28,534.77,537.01,645.18,666.84,685.18
43751.73,20180506_0828_41,115.11,537.02,652.13,0.3974,0.0012,0.0692,20180425_0817_35,20180506_0828_41,6,108.26,132.06,152.47,532.28,534.77,537.02,645.18,666.83,685.18
43806.42,20180506_0828_41,115.11,537.02,652.13,0.3449,0.0009,0.0601,20180425_0817_35,20180506_0828_41,6,108.23,132.06,152.47,532.27,534.77,537.02,645.15,666.83,685.19
43861.18,20180506_0828_41,115.11,537.02,652.13,0.2923,0.0011,0.0507,20180425_0817_35,20180506_0828_41,6,108.23,132.01,152.24,532.27,534.78,537.02,645.15,666.79,684.96
43916.01,20180506_0828_41,115.11,537.04,652.15,0.2398,0.0050,0.0382,20180425_0817_35,20180506_0828_41,6,107.69,131.83,152.24,532.27,534.78,537.04,644.61,666.61,684.96
43970.91,20180506_0828_41,115.08,537.04,652.12,0.2355,0.0050,0.0374,20180425_0817_36,20180506_0828_41,6,107.69,131.82,152.24,532.26,534.79,537.04,644.61,666.61,685.02
44025.87,20180506_0828_41,115.08,537.04,652.12,0.2038,0.0050,0.0318,20180425_0817_36,20180506_0828_41,6,107.69,131.69,151.86,532.26,534.81,537.04,644.62,666.50,684.64
44080.90,20180506_0828_41,115.08,537.10,652.18,0.1721,0.0159,0.0172,20180425_0817_36,20180506_0828_41,6,107.63,131.63,151.86,532.26,534.82,537.10,644.56,666.44,684.64
44136.00,20180506_0828_41,114.59,537.10,651.69,0.5716,0.0151,0.0881,20180425_0817_36,20180506_0828_41,6,107.63,131.55,151.86,532.36,534.84,537.10,644.56,666.38,684.60
44191.17,20180506_0828_42,114.59,537.14,651.73,0.5214,0.0217,0.0738,20180425_0817_36,20180506_0828_42,6,107.63,131.35,151.43,532.36,534.86,537.14,644.58,666.20,684.17
44246.41,20180506_0828_42,114.51,537.14,651.65,0.5414,0.0203,0.0784,20180425_0817_36,20180506_0828_42,6,107.52,131.26,151.43,532.36,534.86,537.14,644.47,666.12,684.17
44301.72,20180506_0828_42,114.51,537.14,651.65,0.4934,0.0189,0.0711,20180425_0817_36,20180506_0828_42,6,107.52,131.26,151.43,532.42,534.87,537.14,644.47,666.14,684.21
44357.10,20180506_0828_42,114.51,537.16,651.67,0.4454,0.0212,0.0608,20180425_0817_36,20180506_0828_42,6,107.52,131.23,151.24,532.42,534.90,537.16,644.46,666.13,684.02
44412.55,20180506_0828_42,114.50,537.16,651.66,0.4061,0.0199,0.0549,20180425_0817_36,20180506_0828_42,6,107.09,131.15,151.24,532.42,534.90,537.16,644.03,666.05,684.02
44468.07,20180506_0828_42,114.50,537.16,651.66,0.3790,0.0186,0.0513,20180425_0817_36,20180506_0828_42,6,107.09,131.15,151.24,532.54,534.92,537.16,644.03,666.07,684.02
44523.66,20180506_0828_42,114.50,537.15,651.65,0.3520,0.0155,0.0491,20180425_0817_36,20180506_0828_42,6,107.09,131.15,151.24,532.54,534.94,537.15,644.03,666.09,684.07
44579.31,20180506_0828_42,114.46,537.15,651.61,0.3600,0.0142,0.0516,20180425_0817_36,20180506_0828_42,6,107.01,131.09,151.00,532.54,534.94,537.15,643.95,666.03,683.83
44635.03,20180506_0828_42,114.46,537.15,651.61,0.3316,0.0129,0.0476,20180425_0817_36,20180506_0828_42,6,107.01,131.05,151.00,532.62,534.95,537.15,643.95,666.00,683.83
44690.82,20180506_0828_42,114.46,537.23,651.69,0.3032,0.0264,0.0315,20180425_0817_36,20180506_0828_42,6,107.01,130.93,151.00,532.62,534.96,537.23,643.95,665.89,683.81
44746.68,20180506_0828_42,114.19,537.23,651.42,0.5119,0.0244,0.0696,20180425_0817_37,20180506_0828_42,6,107.01,130.82,150.63,532.62,534.97,537.23,643.95,665.79,683.44
44802.61,20180506_0828_42,114.19,537.23,651.42,0.4716,0.0223,0.0642,20180425_0817_37,20180506_0828_42,6,107.01,130.77,150.63,532.58,534.95,537.23,643.95,665.72,683.44
44858.61,20180506_0828_42,114.19,537.33,651.52,0.4313,0.0389,0.0435,20180425_0817_37,20180506_0828_42,6,107.01,130.77,150.63,532.58,534.96,537.33,643.97,665.73,683.38
44914.68,20180506_0828_43,113.93,537.33,651.26,0.6201,0.0360,0.0788,20180425_0817_37,20180506_0828_43,6,107.01,130.66,150.53,532.58,534.96,537.33,643.97,665.63,683.28
44970.82,20180506_0828_43,113.93,537.33,651.26,0.5683,0.0331,0.0721,20180425_0817_37,20180506_0828_43,6,107.01,130.65,150.53,532.71,534.99,537.33,643.97,665.64,683.28
45027.03,20180506_0828_43,113.93,537.39,651.32,0.5165,0.0414,0.0562,20180425_0817_37,20180506_0828_43,6,107.01,130.63,150.53,532.71,534.99,537.39,643.96,665.63,683.36
45083.31,20180506_0828_43,113.87,537.39,651.26,0.5177,0.0382,0.0590,20180425_0817_37,20180506_0828_43,6,106.98,130.47,150.22,532.71,534.99,537.39,643.93,665.46,683.05
45139.66,20180506_0828_43,113.87,537.39,651.26,0.4646,0.0349,0.0524,20180425_0817_37,20180506_0828_43,6,106.98,130.47,150.22,532.83,535.02,537.39,643.93,665.48,683.05
45196.08,20180506_0828_43,113.87,537.39,651.26,0.4114,0.0316,0.0458,20180425_0817_37,20180506_0828_43,6,106.98,130.46,150.22,532.68,535.00,537.39,643.93,665.45,682.90
45252.58,20180506_0828_43,113.84,537.39,651.23,0.3848,0.0289,0.0434,20180425_0817_37,20180506_0828_43,6,106.70,130.35,149.97,532.68,535.00,537.39,643.65,665.35,682.65
45309.15,20180506_0828_43,113.84,537.39,651.23,0.3518,0.0262,0.0399,20180425_0817_37,20180506_0828_43,6,106.70,130.35,149.97,532.74,535.00,537.39,643.65,665.35,682.71
45365.79,20180506_0828_43,113.84,537.41,651.25,0.3189,0.0276,0.0329,20180425_0817_37,20180506_0828_43,6,106.70,130.35,149.98,532.74,535.00,537.41,643.65,665.35,682.72
45422.50,20180506_0828_43,113.42,537.41,650.83,0.6608,0.0251,0.0944,20180425_0817_37,20180506_0828_43,6,106.41,130.08,149.98,532.74,535.00,537.41,643.36,665.07,682.72
45479.28,20180506_0828_43,113.42,537.41,650.83,0.6128,0.0226,0.0881,20180425_0817_38,20180506_0828_43,6,106.41,130.08,149.98,532.71,534.98,537.41,643.36,665.06,682.72
45536.13,20180506_0828_43,113.42,537.44,650.86,0.5647,0.0259,0.0771,20180425_0817_38,20180506_0828_43,6,106.41,130.07,149.98,532.71,534.99,537.44,643.36,665.06,682.69
45593.05,20180506_0828_43,113.25,537.44,650.69,0.6680,0.0233,0.0970,20180425_0817_38,20180506_0828_43,6,106.39,129.93,149.61,532.71,534.99,537.44,643.34,664.92,682.32
45650.04,20180506_0828_44,113.25,537.44,650.69,0.6128,0.0207,0.0896,20180425_0817_38,20180506_0828_44,6,106.39,129.93,149.61,532.69,534.98,537.44,643.34,664.91,682.32
45707.10,20180506_0828_44,113.25,537.57,650.82,0.5576,0.0421,0.0622,20180425_0817_38,20180506_0828_44,6,106.39,129.93,149.61,532.69,535.02,537.57,643.34,664.95,682.33
45764.23,20180506_0828_44,113.26,537.57,650.83,0.4953,0.0382,0.0546,20180425_0817_38,20180506_0828_44,6,106.38,129.89,149.36,532.69,535.02,537.57,643.33,664.90,682.08
45821.44,20180506_0828_44,113.26,537.57,650.83,0.4423,0.0343,0.0486,20180425_0817_38,20180506_0828_44,6,106.38,129.89,149.36,532.72,535.05,537.57,643.33,664.94,682.08
45878.72,20180506_0828_44,113.26,537.54,650.80,0.3894,0.0256,0.0466,20180425_0817_38,20180506_0828_44,6,106.38,129.89,149.36,532.74,535.05,537.54,643.34,664.93,682.10
45936.07,20180506_0828_44,113.26,537.54,650.80,0.3483,0.0227,0.0419,20180425_0817_38,20180506_0828_44,6,106.20,129.86,149.36,532.74,535.05,537.54,643.16,664.91,682.10
45993.49,20180506_0828_44,113.24,537.54,650.78,0.3250,0.0198,0.0402,20180425_0817_38,20180506_0828_44,6,106.20,129.79,149.36,532.74,535.05,537.54,643.16,664.84,682.10
46050.98,20180506_0828_44,113.24,537.54,650.78,0.2830,0.0179,0.0345,20180425_0817_38,20180506_0828_44,6,106.20,129.74,149.36,532.75,535.06,537.54,643.16,664.80,682.11
46108.54,20180506_0828_44,113.24,537.57,650.81,0.2526,0.0215,0.0262,20180425_0817_38,20180506_0828_44,6,105.81,129.68,149.37,532.75,535.07,537.57,642.77,664.75,682.12
46166.18,20180506_0828_44,113.24,537.57,650.81,0.2221,0.0193,0.0227,20180425_0817_38,20180506_0828_44,6,105.81,129.64,149.37,532.75,535.07,537.57,642.77,664.71,682.12
46223.89,20180506_0828_44,113.24,537.57,650.81,0.1916,0.0176,0.0188,20180425_0817_38,20180506_0828_44,6,105.81,129.51,149.37,532.76,535.08,537.57,642.76,664.59,682.20
46281.67,20180506_0828_44,113.24,537.61,650.85,0.1638,0.0233,0.0092,20180425_0817_39,20180506_0828_44,6,105.77,129.50,149.38,532.76,535.08,537.61,642.72,664.58,682.21
